db_id,entry_id,description_ru,description_en,lang,is_def,sense_group,num
sense_cæwyn.6,entry_cæwyn,хотеться,want,,0,,6
sense_d2492e70,entry_mærdæǧdaw,погребальный обряд,funerary rite,,0,sense_d2492e69,
sense_d2492e79,entry_mærdæǧdaw,обряд оплакивания покойника,rite of bemoaning the deceased,,0,sense_d2492e69,
sense_d2493e73,entry_axxæræg,матица,main ceiling beam,,0,sense_d2493e72,
sense_d2493e82,entry_axxæræg,главная потолочная балка,,,0,sense_d2493e72,
sense_d2494e72,entry_gætan,тампон,tampon,,0,,
sense_d2497e77,entry_rædaʒun,лить,pour,,0,sense_d2497e76,
sense_d2497e86,entry_rædaʒun,лить слезы,shed tears,,0,sense_d2497e76,
sense_d2497e95,entry_rædaʒun,плакать,cry,,0,sense_d2497e76,
sense_d2500e87,re_d2500e72,улыбаться,smile,,0,sense_d2500e86,
sense_d2500e98,re_d2500e72,смеяться () между () губ (bylty},laugh () between () lips (bylty},,0,sense_d2500e86,
sense_d2502e73,entry_gæxxæt6t9,бумага,paper,,0,sense_d2502e72,
sense_d2502e82,entry_gæxxæt6t9,документ,document,,0,sense_d2502e72,
sense_d2503e72,entry_læmæǧ,вялый,flabby,,0,sense_d2503e71,
sense_d2503e81,entry_læmæǧ,слабый,weak,,0,sense_d2503e71,
sense_d2503e90,entry_læmæǧ,мягкий,soft,,0,sense_d2503e71,
sense_d2503e99,entry_læmæǧ,податливый,pliable,,0,sense_d2503e71,
sense_d2503e108,entry_læmæǧ,нежный,tender,,0,sense_d2503e71,
sense_d2503e117,entry_læmæǧ,нестойкий,unstable,,0,sense_d2503e71,
sense_d2503e126,entry_læmæǧ,некрепкий,infirm,,0,sense_d2503e71,
sense_d2505e73,entry_mīǧ,облако,cloud,,0,sense_d2505e72,
sense_d2505e82,entry_mīǧ,туман,fog,,0,sense_d2505e72,
sense_d2505e100,re_d2505e92,туман,fog,,0,,
sense_d2506e76,entry_ævnalyn,трогать,to touch,,0,,
sense_d2509e70,entry_amal,возможность,possibility,,0,sense_d2509e69,
sense_d2509e79,entry_amal,средство,mean,,0,sense_d2509e69,
sense_d2509e95,re_d2509e89,добывать,obtain,,0,sense_d2509e94,
sense_d2509e104,re_d2509e89,доставать,get,,0,sense_d2509e94,
sense_d2510e74,entry_kʼūtū,корзина для хранения зерна и пр.,basket for storing grain etc.,,0,,
sense_d2510e89,re_d2510e84,мельничная корзина (куда засыпают зерно),mill basket (where the grain is poured),,0,,
sense_d2510e106,re_d2510e100,корзина конической формы для ловли рыб,basket of conical form for fishing,,0,sense_d2510e105,
sense_d2510e115,re_d2510e100,верша,fish-trap,,0,sense_d2510e105,
sense_d2511e72,entry_dynǵyr,большой,big,,0,,
sense_d2512e72,entry_ʒwap6p9,ответ,answer,,0,,
sense_d2512e87,re_d2512e82,отвечать,answer (v.),,0,,
sense_d2516e72,entry_7fsad,войско,troop,,0,,
sense_d2516e88,re_d2516e82,войсковой,of a troop,,0,sense_d2516e87,
sense_d2516e97,re_d2516e82,военный,military,,0,sense_d2516e87,
sense_d2516e106,re_d2516e82,воин,warrior,,0,sense_d2516e87,
sense_færsyn.1,entry_færsyn,спрашивать,ask,,0,,1
sense_færsyn.2,entry_færsyn,читать,read,,0,,2
sense_færsyn.3,entry_færsyn,передавать привет,convey greetings,,0,,3
sense_d2518e108,entry_færsyn,гадать,tell fortunes,,0,sense_færsyn.4,4
sense_d2518e117,entry_færsyn,ворожить,,,0,sense_færsyn.4,4
sense_d2518e132,re_d2518e127,вопрос,question,,0,,
sense_d2521e73,entry_kærnæ,задание,assignment,,0,sense_d2521e72,
sense_d2521e82,entry_kærnæ,заданная работа,assigned task,,0,sense_d2521e72,
sense_d2522e76,entry_rædæxsun,взбираться,climb,,0,,
sense_d2523e69,entry_gærkʼa,деревянное кольцо на конце веревки для натягивания,a wooden ring at the end of the rope for pulling,,0,,
sense_d2523e87,re_d2523e79,"палка, которой стягивают веревку",stick with which a rope is tied up,,0,,
sense_d2525e77,entry_pyxcyl,взъерошенный,disheveled,,0,sense_d2525e76,
sense_d2525e86,entry_pyxcyl,всклокоченный,disheveled,,0,sense_d2525e76,
sense_d2525e95,entry_pyxcyl,лохматый,shaggy,,0,sense_d2525e76,
sense_d2525e104,entry_pyxcyl,хохлатый,crested,,0,sense_d2525e76,
sense_d2525e113,entry_pyxcyl,растрепанный,tumbled,,0,sense_d2525e76,
sense_d2525e128,re_d2525e123,с растрепанными волосами,with tumbled hair,,0,,
sense_d2527e77,entry_qæwyn,быть нужным,be needed,,0,sense_d2527e76,
sense_d2527e86,entry_qæwyn,недоставать,lack,,0,sense_d2527e76,
sense_d2528e72,entry_bonǵyn,богатый,rich,,0,,
sense_d2530e72,entry_kʼælwa,"тестообразное кушанье, приготовляемое из муки, смолотой из поджаренных зерен (обычно овса)","dough-like dish made from flour, ground from roasted grains (usually oats)",,0,,
sense_d2533e75,entry_cyrv,осадки пива,beer sediments,,0,sense_d2533e74,
sense_d2533e84,entry_cyrv,пивные дрожжи,brewers' yeast,,0,sense_d2533e74,
sense_d2533e93,entry_cyrv,гуща,pulp,,0,sense_d2533e74,
sense_d2534e72,entry_mysalǧ,деревянный молот,wooden hammer,,0,sense_d2534e71,
sense_d2534e81,entry_mysalǧ,колотушка,beetle,,0,sense_d2534e71,
sense_d2534e90,entry_mysalǧ,киянка,mallet,,0,sense_d2534e71,
sense_d2535e72,entry_cyxt,сыр,cheese,,0,,
sense_d2537e80,entry_pysunæ,нужник,toilet,,0,,
sense_d2538e70,entry_æmrast,прямо,directly,,0,sense_d2538e69,
sense_d2538e79,entry_æmrast,напрямик,straight out,,0,sense_d2538e69,
sense_d2539e72,entry_qædabæ,бархат,velvet,,0,,
sense_d2542e72,entry_kwaʒæn,пасха,Easter,,0,,
sense_d2545e72,entry_qawǧa,шум,noise,,0,sense_d2545e71,
sense_d2545e81,entry_qawǧa,свара,quarrel,,0,sense_d2545e71,
sense_d2545e90,entry_qawǧa,ссора,dispute,,0,sense_d2545e71,
sense_d2545e106,re_d2545e100,ссориться,argue,,0,sense_d2545e105,
sense_d2545e117,re_d2545e100,шуметь,make noise,,0,sense_d2545e105,
sense_d2546e72,entry_ævgærdæn,шея,neck,,0,,
sense_d2547e73,entry_bæǧæmzæng,с голыми коленями,with bare knees,,0,sense_d2547e72,
sense_d2547e82,entry_bæǧæmzæng,с голыми ногами,barelegged,,0,sense_d2547e72,
sense_d2548e72,entry_aguri,кирпич,brick,,0,,
sense_d2551e78,entry_ong_1,член тела,body part,,0,sense_d2551e77,
sense_d2551e87,entry_ong_1,конечность,limb,,0,sense_d2551e77,
sense_d2551e97,entry_ong_1,"член (организации, партии, группы)","member (of organization, party, group)",,0,,
sense_d2551e118,re_d2551e113,"расчленять, разрезать на части тушу животного","dismember, cut into pieces the carcass of an animal",,0,,
sense_d2551e136,re_d2551e130,по частям,in parts,,0,sense_d2551e135,
sense_d2551e145,re_d2551e130,на части,apart,,0,sense_d2551e135,
sense_d2551e165,re_d2551e156,коренастый,thick-set,,0,sense_d2551e164,
sense_d2551e174,re_d2551e156,крепкого сложения,well-set,,0,sense_d2551e164,
sense_d2551e191,re_d2551e185,быстрый,quick,,0,sense_d2551e190,
sense_d2551e200,re_d2551e185,подвижный,mobile,,0,sense_d2551e190,
sense_d2551e225,re_d2551e219,вялый,slack,,0,sense_d2551e224,
sense_d2551e234,re_d2551e219,удрученный,downcast,,0,sense_d2551e224,
sense_d2551e243,re_d2551e219,расслабленный,relaxed,,0,sense_d2551e224,
sense_d2552e69,entry_caǧd,"ограда из наваленных деревьев, бревен","a fence made of jumbled trees, beams",,0,,
sense_d2553e73,entry_ʒansaq,болтовня,chatter,,0,sense_d2553e72,
sense_d2553e82,entry_ʒansaq,шум,noise,,0,sense_d2553e72,
sense_d2553e91,entry_ʒansaq,пререкания,wrangle,,0,sense_d2553e72,
sense_d2553e107,re_d2553e101,болтать,chatter (v.),,0,sense_d2553e106,
sense_d2553e116,re_d2553e101,шуметь,make noise,,0,sense_d2553e106,
sense_d2553e125,re_d2553e101,пререкаться,wrangle (v.),,0,sense_d2553e106,
sense_d2554e74,entry_7rtyvazyg,тройной,triple,,0,,
sense_d2559e72,entry_ægad,бесславный,inglorious,,0,,
sense_d2562e76,entry_maryn,убивать,kill,,0,,
sense_d2562e91,re_d2562e86,кончать с собой,commit suicide,,0,,
sense_d2562e125,re_d2562e118,дразнить,tease,,0,,
sense_d2562e145,re_d2562e138,мучить,torment,,0,,
sense_d2562e165,re_d2562e158,сильно смешить,strongly make smb. laugh,,0,,
sense_d2562e192,re_d2562e187,убийца,murderer,,0,,
sense_d2562e210,re_d2562e205,"сверхдоля охотнику, убившему зверя; остальная часть делилась поровну между всеми участниками охоты",increased share of the hunter who killed the game; the remainder was equally divided between everyone participating in the hunt,,1,,
sense_d2563e72,entry_æxcin,пирог с сыром,cheese pie,,0,,
sense_d2565e73,entry_myrmyrag,колокольчик,little bell,,0,sense_d2565e72,
sense_d2565e82,entry_myrmyrag,бубенчик,jingle bell,,0,sense_d2565e72,
sense_d2566e73,entry_ʒævgar,изрядно,rather,,0,sense_d2566e72,
sense_d2566e82,entry_ʒævgar,порядочно,decently,,0,sense_d2566e72,
sense_d2566e91,entry_ʒævgar,довольно много,quite a lot,,0,sense_d2566e72,
sense_d2566e101,entry_ʒævgar,значительный,significant,,0,,
sense_d2567e73,entry_faron,прошлый год,last year,,0,sense_d2567e72,
sense_d2567e82,entry_faron,в прошлом году,,,0,sense_d2567e72,
sense_d2567e95,re_d2567e88,прошлогодний,last year's,,0,,
sense_d2571e73,entry_rīftag,мешочек,small bag,,0,sense_d2571e72,
sense_d2571e82,entry_rīftag,сума,bag,,0,sense_d2571e72,
sense_d2572e72,entry_gusli,задняя часть плуга,the back part of a plough,,0,,
sense_d2574e72,entry_arǧævnæ,клещи,pliers,,0,,
sense_d2575e96,re_d2575e88,короткошейный,with a short neck,,0,,
sense_d2575e113,re_d2575e107,безрукий,armless,,0,sense_d2575e112,
sense_d2575e122,re_d2575e107,сухорукий,,,0,sense_d2575e112,
sense_d2576e73,entry_g0yxxæl,скромный в еде,modest in food,,0,sense_d2576e72,
sense_d2576e82,entry_g0yxxæl,мало едящий,eating little,,0,sense_d2576e72,
sense_d2577e72,entry_myd,мед,honey,,0,,
sense_d2577e87,re_d2577e82,улей,beehive,,0,,
sense_d2577e105,re_d2577e100,соты,honeycombs,,0,,
sense_d2577e128,re_d2577e119,сотовая ячейка,honeycomb cell,,0,sense_d2577e127,
sense_d2577e139,re_d2577e119,соты,honeycombs,,0,sense_d2577e127,
sense_d2578e69,entry_cardaq,навес,awning,,0,,
sense_d2578e79,entry_cardaq,чердак,garret,,0,,
sense_d2579e70,entry_arf,глубокий,deep,,0,sense_d2579e69,
sense_d2579e79,entry_arf,глубина,depth,,0,sense_d2579e69,
sense_d2581e72,entry_rīs,боль,pain,,0,,
sense_d2583e73,entry_mūgæ,мушмула,medlar,,0,sense_d2583e72,
sense_d2583e82,entry_mūgæ,Mespilus germanica,Mespilus germanica,,0,sense_d2583e72,
sense_d2584e69,entry_falæmæ,на ту сторону,to the other side,,0,,
sense_d2585e69,entry_ærtæx,роса,dew,,0,,
sense_d2585e84,re_d2585e79,росистый,dewy,,0,,
sense_d2585e100,re_d2585e95,покрытая росой трава,grass covered with dew,,0,,
sense_d2585e116,re_d2585e111,утренняя роса,morning dew,,0,,
sense_d2587e69,entry_næl,самец,male,,0,,
sense_d2587e79,entry_næl,мужчина,man,,0,,
sense_d2587e98,re_d2587e93,кобель,male dog,,0,,
sense_d2587e116,re_d2587e111,волк,male wolf,,0,,
sense_d2587e135,re_d2587e130,осел,male donkey,,0,,
sense_d2587e153,re_d2587e148,рыба-самец,male fish,,0,,
sense_d2587e177,re_d2587e166,мерин,gelding,,0,,
sense_d2587e225,re_d2587e217,баран кладеный,castrated lamb,,0,,
sense_d2587e275,re_d2587e266,годовалый барашек,one-year-old lamb,,0,,
sense_d2587e323,re_d2587e315,козел холощеный,castrated goat,,0,,
sense_d2587e363,re_d2587e354,боров,hog,,0,sense_d2587e362,
sense_d2587e374,re_d2587e354,хряк,boar,,0,sense_d2587e362,
sense_d2588e70,entry_bolat,сталь,steel,,0,sense_d2588e69,
sense_d2588e79,entry_bolat,булат,bulat (a steel alloy similar to Damascus steel),,0,sense_d2588e69,
sense_d2589e73,entry_kæræʒī,друг друга,each other,,0,sense_d2589e72,
sense_d2589e82,entry_kæræʒī,взаимно,mutually,,0,sense_d2589e72,
sense_d2590e69,entry_namaz,намаз,namaz,,0,,
sense_d2591e81,entry_kafyn,плясать,to dance,,0,sense_d2591e80,
sense_d2591e90,entry_kafyn,танцевать,,,0,sense_d2591e80,
sense_d2594e72,entry_dondæppal,волдырь,blister,,0,,
sense_d2601e74,entry_iʒæǧdun,разбрасывать,to scatter,,0,,
sense_d2602e74,entry_kamḱyri,шумовка,skimmer,,0,,
sense_d2603e69,entry_Bonværnon,утренняя звезда (планета Венера),morning star (planet Venus),,0,,
sense_d2604e72,entry_kʼoǧo,комар,mosquito,,0,,
sense_d2605e70,entry_qazajrag,крепостной,serf,,0,sense_d2605e69,
sense_d2605e79,entry_qazajrag,раб,slave,,0,sense_d2605e69,
sense_d2605e88,entry_qazajrag,холоп,bondman,,0,sense_d2605e69,
sense_d2606e69,entry_nymd,"диктуемая обычаем стыдливость, застенчивость, почтительное отношение","pudency dictated by custom, shyness, respectful attitude",,0,,
sense_d2606e89,re_d2606e84,чрезмерно стеснительный,too shy,,0,,
sense_d2606e101,re_d2606e84,чрезмерно щепетильный,overly scrupulous,,0,,
sense_d2606e120,re_d2606e112,"проявлять стыдливость, застенчивость, почтительное отношение","be shy, bashful, respectful",,0,,
sense_d2608e72,entry_cyren,яркое пламя,clear flame,,0,,
sense_d2608e92,re_d2608e82,возбуждать,excite,,0,sense_d2608e91,
sense_d2608e101,re_d2608e82,разжигать,rouse,,0,sense_d2608e91,
sense_d2608e110,re_d2608e82,стимулировать,stimulate,,0,sense_d2608e91,
sense_d2608e119,re_d2608e82,подстрекать,provoke,,0,sense_d2608e91,
sense_d2609e73,entry_ælǧīn,скупой,stingy,,0,sense_d2609e72,
sense_d2609e82,entry_ælǧīn,алчный,greedy,,0,sense_d2609e72,
sense_d2610e76,entry_æftʼæryn,жрать,fress,,0,,
sense_d2611e76,entry_fawyn,хулить,abuse,,0,,
sense_d2612e72,entry_dywwisæʒy,сорок,fourty,,0,,
sense_d2613e73,entry_avar,комната,room,,0,sense_d2613e72,
sense_d2613e82,entry_avar,помещение,premises,,0,sense_d2613e72,
sense_d2614e73,entry_ciǧæwagæ,нужда,need,,0,sense_d2614e72,
sense_d2614e82,entry_ciǧæwagæ,потребность,requirement,,0,sense_d2614e72,
sense_d2615e80,re_d2615e69,мушка ружья,gun's foresight,,0,,
sense_d2617e70,entry_fæzzygon,осенний,autumn (adj.),,0,sense_d2617e69,
sense_d2617e79,entry_fæzzygon,осенью,in autumn,,0,sense_d2617e69,
sense_d2618e83,entry_oǧ0yr6syʒ9,бесталанный,talentless,,0,sense_d2618e74,
sense_d2618e93,entry_oǧ0yr6syʒ9,злополучный,unfortunate,,0,sense_d2618e74,
sense_d2620e72,entry_cʼax,грач,rook,,0,sense_d2620e71,
sense_d2620e81,entry_cʼax,галка,jackdaw,,0,sense_d2620e71,
sense_d2621e70,entry_æxcul,привязанный к кому-либо,attached to someone,,0,sense_d2621e69,
sense_d2621e79,entry_æxcul,любящий,loving,,0,sense_d2621e69,
sense_d2622e72,entry_qast_2,жалоба,complaint,,0,,
sense_d2622e88,re_d2622e82,жаловаться,complain,,0,sense_d2622e87,
sense_d2622e99,re_d2622e82,сетовать,lament,,0,sense_d2622e87,
sense_d2622e128,re_d2622e123,не взыщите,do not complain,,0,,
sense_d2622e287,re_d2622e282,предмет жалобы,subject of the complaint,,0,,
sense_d2624e77,entry_ræsyjyn,пухнуть,swell,,0,sense_d2624e76,
sense_d2624e86,entry_ræsyjyn,опухать,swell up,,0,sense_d2624e76,
sense_d2624e95,entry_ræsyjyn,распухать,become swollen,,0,sense_d2624e76,
sense_d2627e73,entry_qūsxos,запальный порох,ignition powder,,0,sense_d2627e72,
sense_d2627e82,entry_qūsxos,"рожок, где хранился порох для запала кремневки",the horn where the powder for the flint fuse was stored,,0,sense_d2627e72,
sense_d2629e80,entry_pax0ympar,пророк,prophet,,0,,
sense_d2630e73,entry_qompal,сумятица,confusion,,0,sense_d2630e72,
sense_d2630e82,entry_qompal,беспорядок,mess,,0,sense_d2630e72,
sense_d2630e97,re_d2630e92,смешаться,mix,,0,,
